Assurance sur la mort,#,"De
Billy Wilder",#,"1h 47min
|
Policier,
Thriller",#,"Avec
Fred MacMurray,
Barbara Stanwyck,
Edward G. Robinson",#,"4,6",#,"4,3",#,,#,"Walter Neff, un employé d’une compagnie d’assurances, tombe amoureux de sa cliente Phyllis Dietrichson qui réussit à le convaincre d’échafauder avec elle un plan pour supprimer son mari encombrant et violent et ainsi partager avec elle l’assurance-vie de ce dernier.",//
Heat,#,"De
Michael Mann",#,"2h 50min
|
Action,
Policier,
Drame",#,"Avec
Al Pacino,
Robert De Niro,
Val Kilmer",#,"3,2",#,"4,3",#,,#,"À travers l'affrontement d'un chef de gang redoutable et d'un lieutenant de police opiniâtre, ce film explore l'univers policier de Los Angeles et entrecroise les destinées de trois couples en crise.",//
La Colline des hommes perdus,#,"De
Sidney Lumet",#,"2h 03min
|
Drame,
Guerre",#,"Avec
Sean Connery,
Harry Andrews,
Ian Bannen",#,"5,0",#,"4,3",#,,#,"Durant la Seconde Guerre mondiale, un camp disciplinaire situé en Libye et dirigé par le sergent-major Wilson accueille cinq nouveaux prisonniers. Le terrible sergent Williams est nommé par Wilson pour en faire de vrais soldats.",//
12 Years a Slave,#,"De
Steve McQueen (II)",#,"2h 13min
|
Drame,
Historique",#,"Avec
Chiwetel Ejiofor,
Michael Fassbender,
Benedict Cumberbatch",#,"4,2",#,"4,3",#,,#,"Les États-Unis, quelques années avant la guerre de Sécession.  Solomon Northup, jeune homme noir originaire de l’État de New York, est enlevé et vendu comme esclave. Face à la cruauté d’un propriétaire de plantation de coton, Solomon se bat pour rester en vie et garder sa dignité.",//
Avatar,#,"De
James Cameron",#,"2h 42min
|
Aventure,
Science Fiction",#,"Avec
Sam Worthington,
Zoe Saldana,
Sigourney Weaver",#,"4,3",#,"4,3",#,,#,"Sur la lointaine planète de Pandora, Jake Sully, un héros malgré lui, se lance dans une quête de rédemption, de découverte, d'amour inattendu, dont l'issue sera un combat héroïque pour sauver toute une civilisation.",//
Scarface,#,"De
Brian De Palma",#,"2h 45min
|
Policier,
Drame",#,"Avec
Al Pacino,
Michelle Pfeiffer,
Steven Bauer",#,"3,9",#,"4,3",#,,#,"En 1980, Tony Montana bénéficie d'une amnistie du gouvernement cubain pour retourner en Floride. Ambitieux et sans scrupules, il élabore un plan pour éliminer un caïd de la pègre et prendre la place qu'il occupait sur le marché de la drogue.",//
Casino,#,"De
Martin Scorsese",#,"2h 58min
|
Policier,
Drame",#,"Avec
Robert De Niro,
Sharon Stone,
Joe Pesci",#,"4,4",#,"4,3",#,,#,"A Las Vegas, un homme est chargé par la Mafia d'assurer la rentabilité d'un casino où les affaires ne s'arrêtent jamais et où l'argent coule à flot.",//
Warrior,#,"De
Gavin O'Connor",#,"2h 20min
|
Action,
Drame,
Évènement Sportif",#,"Avec
Joel Edgerton,
Tom Hardy,
Jennifer Morrison",#,"3,6",#,"4,3",#,,#,"Pour remporter un tournoi de free fight qui lui permettrait de payer l'opération de sa femme, le benjamin d'une famille de boxeurs accepte d'être coaché par son père, un ancien boxeur alcoolique auquel il ne parle plus depuis des années.",//
L'Armée des Ombres,#,"De
Jean-Pierre Melville",#,"2h 20min
|
Drame,
Guerre",#,"Avec
Lino Ventura,
Simone Signoret,
Paul Crauchet",#,"4,5",#,"4,3",#,,#,"France 1942. Gerbier, ingénieur des Ponts et Chaussées est également l'un des chefs de la Résistance. Dénoncé et capturé, il est incarcéré dans un camp de prisonniers. Alors qu'il prépare son évasion, il est récupéré par la Gestapo...",//
Ma Vie De Courgette,#,"De
Claude Barras",#,"1h 06min
|
Animation,
Drame,
Famille",#,"Avec
Gaspard Schlatter,
Sixtine Murat,
Paulin Jaccoud",#,"4,4",#,"4,3",#,à partir de 8 ans,#,"Courgette n’a rien d’un légume, c’est un vaillant petit garçon. Il croit qu’il est seul au monde quand il perd sa mère. Mais c’est sans compter sur les rencontres qu’il va faire dans sa nouvelle vie au foyer pour enfants.",//
Sátántangó (Le Tango de Satan) - Partie 1,#,"De
Bela Tarr,
Agnes Hranitzky",#,"7h 30min
|
Drame",#,"Avec
Putyi Horvath,
Mihaly Vig,
Laszlo Lugossy",#,"4,3",#,--,#,,#,"Partie 1. Dans un village perdu au coeur de la plaine hongroise, les habitants luttent quotidiennement contre le vent et l’incessante pluie d’automne. Dans la ferme collective démantelée et livrée à l’abandon, les complots vont bon train lorsqu’une rumeur annonce le retour de deux hommes passés pour morts. Bouleversés par cette nouvelle, certains habitants y voient l’arrivée d’un messie, d’autres celle de Satan…",//
Mon voisin Totoro,#,"De
Hayao Miyazaki",#,"1h 27min
|
Animation",#,"Avec
Chika Sakamoto,
Noriko Hidaka,
Shigesato Itoi",#,"4,4",#,"4,3",#,à partir de 6 ans,#,"Deux petites filles, Mei et Satsuki, viennent s'installer avec leur père dans une grande maison à la campagne afin de se rapprocher de l'hôpital où séjourne leur mère. Elles vont découvrir l'existence de leurs nouveaux voisins, invisible aux yeux des autres humains, des créatures merveilleuses, mais très discrètes : Grand Totoro, Moyen Totoro (Chū-Totoro) et Petit Totoro (Chibi-Totoro). Avec son ventre rebondi, Totoro est un être rare et fascinant, un esprit de la forêt... Il se nourrit de glands et de noix. Il peut voler, se déplacer en « Chat-Bus ». Il dort le jour, mais les nuits de pleine lune, il aime jouer avec des ocarinas magiques...",//
L'Accusé,#,"De
Oriol Paulo",#,"1h 50min
|
Policier,
Thriller",#,"Avec
Mario Casas,
Bárbara Lennie,
Ana Wagener",#,"4,3",#,--,#,,#,"Après s’être réveillé à côté du corps sans vie de sa petite amie à l’hôtel, un homme d’affaires engage une grande avocate pour comprendre ce qui s’est passé.",//
La passion de Jeanne d'Arc,#,"De
Carl Theodor Dreyer",#,"1h 50min
|
Biopic,
Drame,
Historique",#,"Avec
Maria Falconetti,
Eugene Silvain,
Andre Berley",#,"4,8",#,"4,3",#,,#,"En 1431 débute le procès de Jeanne dans le château de Rouen, devant un tribunal ecclésiastique au service de l'occupant anglais. Enchaînée, avec une simplicité désarmante, elle explique ses gestes devant une foule qui a décidé de la condamner avant même le début de son jugement.",//
Et pour quelques dollars de plus,#,"De
Sergio Leone",#,"2h 10min
|
Western",#,"Avec
Clint Eastwood,
Lee Van Cleef,
Gian Maria Volontè",#,"3,7",#,"4,3",#,,#,"Le colonel Douglas Mortimer collabore avec un chasseur de primes surnommé L'""Etranger"". Tous les deux souhaitent capturer Indio, un tueur fou, qui sème la terreur autour de lui.",//
Le Château dans le ciel,#,"De
Hayao Miyazaki",#,"2h 04min
|
Aventure,
Animation,
Famille",#,"Avec
Mayumi Tanaka,
Jim Cummings,
Hiroshi Ito",#,"5,0",#,"4,3",#,à partir de 8 ans,#,"Qui est vraiment Sheeta, la petite fille porteuse d’une pierre en pendentif aux pouvoirs magiques qui suscite bien des convoitises ? Retenue prisonnière à bord d’un dirigeable, l’enfant affronte une bande de pirates de l’air menée par la très pittoresque Dora, puis une armée de militaires à la solde de Muska, un gentleman machiavélique trop poli pour être honnête. Sauvée par le jeune Pazu, Sheeta se réfugie dans un village de mineurs. Là, elle tentera avec le garçon de percer le secret de ses origines pour prouver que l’histoire de Laputa, l’île merveilleuse flottant dans les airs, n’est pas une légende…",//
L'Argent de la vieille,#,"De
Luigi Comencini",#,"1h 58min
|
Comédie",#,"Avec
Alberto Sordi,
Silvana Mangano,
Bette Davis",#,"5,0",#,"4,3",#,,#,"Une américaine très riche est passionnée par les jeux de cartes. Son jeu préféré est le ""scopone scientifico"" auquel elle joue quand elle est en Italie. Là-bas, sa demeure surplombe un bidonville de Rome et madame se plaît à défier les pauvres gens au cours de parties où elle est sûre de remporter la mise...",//
Togo,#,"De
Ericson Core",#,"1h 53min
|
Aventure,
Famille,
Historique",#,"Avec
Willem Dafoe,
Julianne Nicholson,
Christopher Heyerdahl",#,"4,3",#,--,#,à partir de 10 ans,#,"Quand une épidémie de diphtérie ravage un village isolé d'Alaska durant l'hiver 1925, la population est en émoi car l'antitoxine nécessaire à leur guérison se trouve à des centaines de kilomètres de là. Les responsables du village s'en remettent alors à Leonhard Seppala, accompagné de son chien de traîneau, Togo.",//
Ratatouille,#,"De
Brad Bird",#,"1h 50min
|
Animation,
Comédie,
Famille",#,"Avec
Guillaume Lebon,
Patton Oswalt,
Jean-Pierre Marielle",#,"4,5",#,"4,3",#,à partir de 6 ans,#,Les péripéties du rat Rémy dans les coulisses d'un grand restaurant parisien.,//
Retour vers le futur II,#,"De
Robert Zemeckis",#,"1h 48min
|
Aventure,
Comédie,
Science Fiction",#,"Avec
Michael J. Fox,
Christopher Lloyd,
Lea Thompson",#,"1,6",#,"4,3",#,à partir de 8 ans,#,"Lors de son premier voyage en 1985, Marty a commis quelques erreurs. L'avenir qu'il s'était tracé n'est pas si rose, et son rejeton est tombé sous la coupe du voyou Griff Tannen, qui veut régner sur la ville. En compagnie de son ami Emmett ""Doc"" Brown et de sa fiancée Jennifer, Marty va devoir entreprendre un voyage vers le futur, pour tenter de donner un peu plus de moralité à son héritier. Un voyage aux conséquences dramatiques...",//
Raging Bull,#,"De
Martin Scorsese",#,"2h 09min
|
Biopic,
Drame,
Évènement Sportif",#,"Avec
Robert De Niro,
Cathy Moriarty,
Joe Pesci",#,"5,0",#,"4,3",#,,#,La carrière éblouissante du boxeur Jake La Motta. Une ascension aussi fulgurante que sa chute.,//
Le Fanfaron,#,"De
Dino Risi",#,"1h 45min
|
Comédie dramatique",#,"Avec
Vittorio Gassman,
Jean-Louis Trintignant,
Catherine Spaak",#,"4,3",#,--,#,,#,"Un Méditerranéen très en verve, désinvolte, charmeur et... fanfaron, fait la connaissance d'un étudiant en droit studieux, timide et complexé. Il va lui faire vivre deux jours de randonnées trépidantes de Rome à Viareggio...",//
Le Discours d'un roi,#,"De
Tom Hooper",#,"1h 58min
|
Biopic,
Drame,
Historique",#,"Avec
Colin Firth,
Helena Bonham Carter,
Derek Jacobi",#,"4,0",#,"4,3",#,,#,"Le Roi d'Angleterre George VI (1895-1952), père de la Reine Elizabeth II, souffrait de problèmes d'élocution. Ce film raconte comment un orthophoniste peu ordinaire, Lionel Logue, parvint à le guérir...",//
À bout de course,#,"De
Sidney Lumet",#,"1h 55min
|
Drame",#,"Avec
Steven Hill,
Lynne Thigpen,
Martha Plimpton",#,"4,8",#,"4,3",#,,#,"Danny est le fils d'anciens militants contre la guerre du Vietnam. Ses parents Annie et Arthur Pope organisèrent un attentat a la bombe contre une fabrique de napalm. Un gardien mourut lors de l'explosion. Depuis, les Pope sont en fuite.",//
E.T. l'extra-terrestre,#,"De
Steven Spielberg",#,"2h 00min
|
Aventure,
Famille,
Science Fiction",#,"Avec
Henry Thomas,
Drew Barrymore,
Dee Wallace",#,"4,8",#,"4,3",#,à partir de 8 ans,#,"E.T., un extraterrestre, débarque en pleine nuit sur Terre et s'aventure vers Los Angeles. Traqué par des militaires, il se réfugie dans un pavillon de banlieue. Elliot, un jeune garçon, le découvre et va tenter de garder sa présence secrète.",//
Au Revoir Là-haut,#,"De
Albert Dupontel",#,"1h 57min
|
Comédie dramatique",#,"Avec
Nahuel Perez Biscayart,
Albert Dupontel,
Laurent Lafitte",#,"3,9",#,"4,3",#,,#,"Novembre 1919. Deux rescapés des tranchées, l'un dessinateur de génie, l'autre modeste comptable, décident de monter une arnaque aux monuments aux morts. Dans la France des années folles, l'entreprise va se révéler aussi dangereuse que spectaculaire..",//
Aladdin,#,"De
John Musker,
Ron Clements",#,"1h 30min
|
Animation,
Comédie musicale,
Romance",#,"Avec
Paolo Domingo,
Scott Weinger,
Richard Darbois",#,"4,4",#,"4,3",#,à partir de 6 ans,#,"Comment Aladdin, grâce à la félonie du grand vizir, va se procurer la lampe magique qui héberge le fameux génie et nous entraîner dans la plus étonnante des aventures.",//
Oppenheimer,#,"De
Christopher Nolan",#,"3h 01min
|
Biopic,
Historique,
Thriller",#,"Avec
Cillian Murphy,
Emily Blunt,
Matt Damon",#,"3,8",#,"4,3",#,,#,Le nouveau film de Christopher Nolan sur l’univers palpitant de l‘homme complexe qui a mis en jeu la vie du monde entier pour mieux le sauver.,//
Les Incorruptibles,#,"De
Brian De Palma",#,"1h 59min
|
Policier",#,"Avec
Kevin Costner,
Sean Connery,
Charles Martin Smith",#,"3,3",#,"4,3",#,,#,"A Chicago durant les années trente, lors de la prohibition, Al Capone règne en maître absolu sur le trafic d'alcool. L'agent Eliot Ness et ses hommes partent en guerre contre son gang...",//
Muse - Olympic Stadium,#,Concert,#,"4,3",#,--,#,,#,"Le concert de MUSE filmé à Olympic Stadium de Rome le 6 Juillet 2013 devant une salle comble de plus de 60 000 fans, une soirée mémorable dans la capitale italienne qui met en valeur un spectacle des plus extravagants dans un stade impressionant.",//
Boulevard du crépuscule,#,"De
Billy Wilder",#,"1h 50min
|
Drame,
Romance",#,"Avec
William Holden,
Gloria Swanson,
Erich Von Stroheim",#,"4,4",#,"4,3",#,,#,"Un scénariste qui a du mal à percer, est embauché par une ancienne star du muet, disparu d’Hollywood, pour écrire un scénario.",//
Le Peuple Loup,#,"De
Tomm Moore,
Ross Stewart",#,"1h 43min
|
Aventure,
Animation,
Famille",#,"Avec
Lévanah Solomon,
Honor Kneafsey,
Lana Ropion",#,"4,2",#,"4,3",#,à partir de 8 ans,#,"En Irlande, au temps des superstitions et de la magie, Robyn, une jeune fille de 11 ans, aide son père à chasser la dernière meute de loups. Mais un jour, lors d’une battue en forêt, Robyn rencontre Mebh, petite fille le jour, louve la nuit.",//
Vice Versa,#,"De
Pete Docter,
Ronaldo Del Carmen",#,"1h 35min
|
Animation,
Comédie,
Famille",#,"Avec
Charlotte Le Bon,
Amy Poehler,
Pierre Niney",#,"4,7",#,"4,3",#,à partir de 6 ans,#,"Au Quartier Général, le centre de contrôle situé dans la tête de la petite Riley, 11 ans, cinq Émotions sont au travail. Lorsque la famille de Riley emménage dans une grande ville, avec tout ce que cela peut avoir d’effrayant, les Émotions ont fort à faire pour guider la jeune fille durant cette difficile transition.",//
L'Enfer est à lui,#,"De
Raoul Walsh",#,"1h 54min
|
Action,
Policier,
Drame",#,"Avec
James Cagney,
Virginia Mayo,
Edmond O'Brien",#,"4,3",#,--,#,,#,"Cody Jarrett et ses complices attaquent un train en Californie. Pendant l'opération, quatre employés sont tués. La police est déterminée à retrouver les coupables et surveille la mère de Cody, à laquelle ce dernier voue une adoration pathologique...",//
"Batman: The Dark Knight Returns, Part 2",#,"De
Jay Oliva",#,"1h 16min
|
Action,
Animation",#,"Avec
Peter Weller,
Ariel Winter,
David Selby",#,"4,3",#,--,#,,#,"Batman, s'activant à arrêter les multiples gangs nés de la dissolution du gang des mutants voit ressurgir un vieil ennemi du passé : le Joker.",//
Amadeus,#,"De
Milos Forman",#,"3h 00min
|
Comédie dramatique,
Historique",#,"Avec
Tom Hulce,
F. Murray Abraham,
Elizabeth Berridge",#,"4,5",#,"4,3",#,,#,"Au XVIIIe siècle, à Vienne, Antonio Salieri, le compositeur attitré de l'empereur mélomane Joseph II, tente d'acquérir la gloire éternelle. Pour ce faire, il doit évincer Wolfgang Amadeus Mozart, son rival dont il admire le profond génie.",//
Rush,#,"De
Ron Howard",#,"2h 03min
|
Biopic,
Drame",#,"Avec
Chris Hemsworth,
Daniel Brühl,
Olivia Wilde",#,"4,1",#,"4,3",#,,#,"Situé durant l’âge d’or de la Formule 1, RUSH retrace le passionnant et haletant combat entre deux des plus grands rivaux que l’histoire du sport ait jamais connus, celui de James Hunt et Niki Lauda concourant pour les illustres écuries McLaren et Ferrari.",//
The Father,#,"De
Florian Zeller",#,"1h 38min
|
Drame",#,"Avec
Anthony Hopkins,
Olivia Colman,
Mark Gatiss",#,"3,9",#,"4,3",#,,#,"THE FATHER raconte la trajectoire intérieure d’un homme de 81 ans, Anthony, dont la réalité se brise peu à peu sous nos yeux. Mais c’est aussi l’histoire d’Anne, sa fille, qui tente de l’accompagner dans un labyrinthe de questions sans réponses.",//
Mustang,#,"De
Deniz Gamze Ergüven",#,"1h 33min
|
Drame",#,"Avec
Güneş Nezihe Şensoy,
Doğa Zeynep Doğuşlu,
Elit İşcan",#,"4,0",#,"4,3",#,,#,"C'est le début de l'été. Dans un village reculé de Turquie, Lale et ses quatre sœurs rentrent de l’école en jouant avec des garçons et déclenchent un scandale aux conséquences inattendues.",//
Eve,#,"De
Joseph L. Mankiewicz",#,"2h 10min
|
Drame",#,"Avec
Bette Davis,
Anne Baxter,
George Sanders",#,"4,3",#,--,#,,#,"Eve Harrington reçoit, des mains d'un vieil acteur, le Prix Sarah Siddons. L'entourage de celle-ci se souvient de son ascension.",//
Taxi Driver,#,"De
Martin Scorsese",#,"1h 55min
|
Policier,
Drame,
Thriller",#,"Avec
Robert De Niro,
Jodie Foster,
Harvey Keitel",#,"4,8",#,"4,3",#,,#,"Vétéran de la Guerre du Vietnam, Travis Bickle est chauffeur de taxi dans la ville de New York. Ses rencontres dans le monde de la nuit, la violence quotidienne qu'il croise lui font peu à peu perdre la tête.",//
Casablanca,#,"De
Michael Curtiz",#,"1h 42min
|
Drame,
Romance",#,"Avec
Humphrey Bogart,
Ingrid Bergman,
Paul Henreid",#,"4,4",#,"4,3",#,,#,"Dans son night-club marocain, le cynique Rick Blaine ferme les yeux sur la misère de la Seconde Guerre mondiale jusqu’à ce que son ancienne amante, Ilsa Lund, entre dans la pièce, forçant Rick à choisir entre vivre avec la femme qu’il aime et devenir le héros dont elle a besoin.",//
Le Sommet des Dieux,#,"De
Patrick Imbert",#,"1h 35min
|
Aventure,
Animation,
Drame",#,"Avec
Lazare Herson-Macarel,
Eric Herson-Macarel,
Damien Boisseau",#,"4,2",#,"4,3",#,,#,"A Katmandou, le reporter japonais Fukamachi croit reconnaître Habu Jôji, cet alpiniste que l'on pensait disparu depuis des années. Il semble tenir entre ses mains un appareil photo qui pourrait changer l’histoire de l’alpinisme.",//
La Grande évasion,#,"De
John Sturges",#,"2h 49min
|
Aventure,
Drame",#,"Avec
Steve McQueen,
Charles Bronson,
James Donald",#,"3,8",#,"4,3",#,,#,"Durant la Seconde Guerre Mondiale, des officiers alliés récidivistes de l'évasion sont prisonniers et surveillés étroitement dans un stalag. Malgré cela, ils préparent une évasion massive...",//
Les Figures de l'ombre,#,"De
Theodore Melfi",#,"2h 07min
|
Biopic,
Drame",#,"Avec
Taraji P. Henson,
Octavia Spencer,
Janelle Monáe",#,"3,3",#,"4,3",#,,#,"L'histoire de Katherine Johnson, Dorothy Vaughn et Mary Jackson, les cerveaux derrière le premier voyage spatial habité réussi par les Américains en 1962. Ces trois Afro-Américaines travaillaient pour la NASA et ont permis à l’astronaute John Glenn de réaliser son premier vol en orbite.",//
Los Olvidados (Pitié pour eux),#,"De
Luis Buñuel",#,"1h 25min
|
Policier,
Drame",#,"Avec
Ernesto Alonso,
Jesús García,
Roberto Cobo",#,"4,3",#,--,#,,#,"Dans une banlieue déshéritée de Mexico, El Jaïbo, échappé d’une maison de correction, retrouve sa bande. Ensemble, ils agressent un aveugle et dévalisent un cul-de-jatte. Mais El Jaïbo veut avant tout se venger de Julian, qu’il accuse de l’avoir dénoncé.",//
Fanny et Alexandre - Partie 1,#,"De
Ingmar Bergman",#,"2h 51min
|
Drame",#,"Avec
Pernilla Allwin,
Bertil Guve,
Kristina Adolphson",#,"4,3",#,--,#,,#,"Suède, début du XXème siècle. Le film dépeint la vie d'une jeune fille, Fanny, et de son frère Alexandre au sein d'une famille aisée. Les parents travaillent dans le théâtre et sont très heureux ensemble jusqu'à la mort subite du père. Peu après ce drame, la mère trouve un prétendant...",//
Requiem pour un massacre,#,"De
Elem Klimov",#,"2h 23min
|
Drame,
Guerre",#,"Avec
Aleksei Kravchenko,
Olga Mironova,
Luibomiras Laucevitchuis",#,"4,3",#,--,#,,#,"En 1943, en Biélorussie, un jeune villageois, Fliora, déterre le fusil d’un soldat mort et s’engage chez les partisans contre l’envahisseur allemand. Avec l’énergie et l’idéalisme d’un enfant, il plonge dans l’horreur d’un monde qui dépasse les adultes eux-mêmes.",//
L'Impasse,#,"De
Brian De Palma",#,"2h 23min
|
Policier,
Drame,
Thriller",#,"Avec
Al Pacino,
Sean Penn,
Penelope Ann Miller",#,"4,8",#,"4,3",#,,#,"En 1975, à New York, Carlito Brigante, un ancien trafiquant de drogue, est libéré de prison. Carlito est décidé à rentrer dans le droit chemin et il compte se retirer aux Bahamas pour s'assurer une retraite paisible. Mais le destin en décidera autrement.",//
Une journée particulière,#,"De
Ettore Scola",#,"1h 45min
|
Comédie dramatique",#,"Avec
Sophia Loren,
Marcello Mastroianni,
John Vernon",#,"5,0",#,"4,3",#,,#,"A Rome le 6 mai 1938. Alors que tous les habitants de l'immeuble assistent au défilé du Duce Mussolini et d'Hitler, une mère de famille nombreuse et un homosexuel se rencontrent.",//
Le Crime était presque parfait,#,"De
Alfred Hitchcock",#,"1h 45min
|
Policier,
Thriller",#,"Avec
Ray Milland,
Grace Kelly,
Robert Cummings",#,"4,4",#,"4,3",#,,#,"Tony, une ancienne gloire du tennis, s'est marié avec Margot pour sa richesse. Mais celle-ci le trompe avec un jeune auteur de romans policiers. Craignant que sa femme le quitte et le laisse sans le sou, Tony décide de la faire assassiner...",//
Dallas Buyers Club,#,"De
Jean-Marc Vallée",#,"1h 57min
|
Biopic,
Drame",#,"Avec
Matthew McConaughey,
Jennifer Garner,
Jared Leto",#,"3,9",#,"4,3",#,,#,"L'histoire vraie de Ron Woodroof, un électricien qui a été diagnostiqué séropositif en 1986 et dont l'espérance de vie ne devait pas dépasser 6 mois.",//
Dragons,#,"De
Chris Sanders,
Dean DeBlois",#,"1h 33min
|
Aventure,
Animation,
Famille",#,"Avec
Donald Reignoux,
Jay Baruchel,
Emmanuel Jacomy",#,"3,9",#,"4,3",#,à partir de 8 ans,#,"Pour pouvoir devenir un membre à part entière de sa tribu, le jeune fils d'un chef Viking doit capturer et élever un dragon.",//
Vous ne l'emporterez pas avec vous,#,"De
Frank Capra",#,"2h 07min
|
Comédie,
Romance",#,"Avec
Jean Arthur,
Lionel Barrymore,
James Stewart",#,"5,0",#,"4,3",#,,#,"Après avoir fait fortune, le vieux Vanderhof est devenu un sage en pensant que l'argent ne fait pas le bonheur. Il vit entouré de ses petits-enfants et de ses domestiques, pour le moins originaux...",//
Le Chant de la Mer,#,"De
Tomm Moore",#,"1h 33min
|
Animation,
Famille,
Fantastique",#,"Avec
Jean-Stan Du Pac,
David Rawle,
Patrick Bethune",#,"3,9",#,"4,3",#,à partir de 6 ans,#,"C’est l’histoire d’une petite fille qui découvre qu’elle est une « silkie », une fée capable de se transformer en phoque. Elle va devoir chanter « le chant de la mer » pour ouvrir au peuple des fées les portes de leur royaume.",//
Memories of Murder,#,"De
Bong Joon Ho",#,"2h 10min
|
Action,
Policier,
Drame",#,"Avec
Song Kang-Ho,
Kim Sang-kyung,
Hie-bong Byeon",#,"4,4",#,"4,3",#,,#,"En 1986, dans la province de Gyunggi, le corps d'une jeune femme violée puis assassinée est retrouvé dans la campagne. Deux mois plus tard, d'autres crimes similaires ont lieu. Dans un pays qui n'a jamais connu de telles atrocités, la rumeur d'actes commis par un serial killer grandit de jour en jour.",//
La Fille du puisatier,#,"De
Marcel Pagnol",#,"2h 50min
|
Comédie dramatique",#,"Avec
Josette Day,
 Fernandel,
Fernand Charpin",#,"4,3",#,--,#,,#,"Fille aînée du puisatier Amoretti, Patricia s'éprend de Jacques Mazel, un jeune aviateur, issu d'une famille de riches commerçants. Lorsque la guerre éclate, Jacques part rejoindre son escadrille, ignorant que Patricia attend un enfant de lui. Blâmée par son père, la jeune fille est également rejetée par les parents de Jacques.",//
Inglourious Basterds,#,"De
Quentin Tarantino",#,"2h 33min
|
Action,
Guerre",#,"Avec
Brad Pitt,
Mélanie Laurent,
Christoph Waltz",#,"3,7",#,"4,3",#,,#,"Dans la France occupée de 1940, Shosanna assiste à l'exécution de sa famille tombée entre les mains d'un colonel nazi. Au même moment, le lieutenant Raine forme un groupe de soldats juifs américains pour mener des actions punitives contre les nazis.",//
La Fille de Ryan,#,"De
David Lean",#,"3h 15min
|
Drame,
Historique,
Romance",#,"Avec
Robert Mitchum,
Trevor Howard,
Christopher Jones",#,"4,0",#,"4,3",#,,#,"Irlande. 1916. Rosy Ryan épouse le maître d'école du village, de quinze ans son aîné. Déçue par cette union, elle tombe amoureuse du major anglais venu prendre le commandement de la garnison voisine...",//
Zootopie,#,"De
Byron Howard,
Jared Bush,
Rich Moore",#,"1h 48min
|
Animation,
Comédie,
Famille",#,"Avec
Marie-Eugénie Maréchal,
Ginnifer Goodwin,
Alexis Victor",#,"4,0",#,"4,3",#,à partir de 6 ans,#,"Zootopie est une ville qui ne ressemble à aucune autre : seuls les animaux y habitent ! Lorsque l'adorable lapine Judy Hopps fait son entrée dans la police, elle s’attaque à une épineuse affaire, l'obligeant à faire équipe avec Nick Wilde, un renard à la langue bien pendue et véritable virtuose de l’arnaque…",//
Le Mans 66,#,"De
James Mangold",#,"2h 33min
|
Biopic,
Drame",#,"Avec
Matt Damon,
Christian Bale,
Caitriona Balfe",#,"3,8",#,"4,3",#,,#,L'histoire des deux constructeurs automobiles s'affrontant au Mans en 1966.,//
La Couleur des sentiments,#,"De
Tate Taylor",#,"2h 26min
|
Drame",#,"Avec
Emma Stone,
Jessica Chastain,
Viola Davis",#,"2,6",#,"4,3",#,,#,Evocation de la vie des domestiques et serviteurs afro-américains chez une riche famille dans le Mississippi d'avant la lutte pour les droits civils.,//
La Trilogie Marseillaise de Marcel Pagnol : Marius,#,"De
Alexander Korda,
Marcel Pagnol",#,"2h 10min
|
Comédie,
Comédie dramatique,
Romance",#,"Avec
 Raimu,
Pierre Fresnay,
Fernand Charpin",#,"4,3",#,--,#,,#,"Marseille – Le bar de la Marine – Marius est un jeune homme que la mer exalte. Il aime son père César, bourru et bonhomme, il aime aussi la petite Fanny qui vend des coquillages devant le bar de César. Depuis son enfance, l’envie de courir le monde l’enflamme.",//
Batman contre le fantôme masqué,#,"De
Eric Radomski,
Bruce Timm",#,"1h 16min
|
Action,
Animation,
Fantastique",#,"Avec
Kevin Conroy,
Dana Delany,
Mark Hamill",#,"4,3",#,--,#,à partir de 8 ans,#,"Un parrain de la pègre est assassiné par un homme en cape noire. Le nouveau procureur Arthur Reeves accuse Batman. Désormais traqué, Batman enquête pour retrouver le véritable meurtrier. Mais dans le même temps, Bruce Wayne retrouve aussi une ancienne petite-amie, Andréa Beaumont, dont le père fut autrefois mêlé aux affaires des gangsters tués. L'occasion pour le chevalier noir de replonger dans son passé, à l'époque où il faillit renoncer à devenir un justicier...",//
Edmond,#,"De
Alexis Michalik",#,"1h 53min
|
Comédie,
Historique",#,"Avec
Thomas Solivérès,
Olivier Gourmet,
Mathilde Seigner",#,"3,6",#,"4,3",#,,#,"Décembre 1897, Paris. Edmond Rostand n’a pas encore trente ans mais déjà deux enfants et beaucoup d’angoisses. Il n’a rien écrit depuis deux ans. En désespoir de cause, il propose au grand Constant Coquelin une pièce nouvelle, une comédie héroïque, en vers, pour les fêtes.",//
Hamilton,#,"De
Thomas Kail",#,"2h 40min
|
Biopic,
Historique,
Musical",#,"Avec
Lin-Manuel Miranda,
Jonathan Groff (II),
Daveed Diggs",#,"4,3",#,--,#,,#,"Captation de la célèbre comédie musicale de Broadway récompensée par 11 Tony, Grammy et Olivier Awards, et par un prix Pulitzer. Hamilton raconte l'histoire d'Alexander Hamilton, l'un des Pères fondateurs de la nation américaine.",//
Jurassic Park,#,"De
Steven Spielberg",#,"2h 02min
|
Aventure,
Science Fiction",#,"Avec
Sam Neill,
Laura Dern,
Jeff Goldblum",#,"3,4",#,"4,3",#,à partir de 10 ans,#,C'est à partir d'une goutte de sang absorbée par un moustique fossilisé que John Hammond et son équipe ont réussi à faire renaître une dizaine d'espèces de dinosaures.,//
